TCGA	Tissue	ESTIMATE	Protein	CDH11	CDH1	CTNNB1	CD3E	CD8A
TCGA-BH-A0HU	brca	-542.43712	0.034028562	9.9311	13.2115	12.4598	7.6041	7.25
TCGA-L6-A4ET	thca	-949.42099	0.20993008388608	7.9153	13.9636	13.507	6.0868	6.7427
TCGA-EM-A1CW	thca	-666.87378	-0.277294607703669	6.3355	14.2955	13.1319	6.9679	8.1836
TCGA-CQ-5327	hnsc	1272.17651	0.763696163446959	7.9655	13.4546	12.6648	9.0344	9.4821
TCGA-EE-A29P	skcm	2075.62169	-0.500672655	8.7438	11.1257	13.9667	10.7583	11.7869
TCGA-HT-7884	lgg	-1239.09769	0.86923095298381	10.1928	7.4329	12.4894	1.0745	2.7863
TCGA-19-1390	gbm	-762.15436	-0.323136352863246	10.3117	4.3313	13.1348	2.0896	2.9854
TCGA-F4-6459	coad	-264.13387	0.389600204561432	11.0078	14.4208	13.2478	6.8082	6.4895
TCGA-06-2565	gbm	-254.03802	1.35696965633771	10.5764	6.17	13.4847	5.2636	5.2636
TCGA-CV-7427	hnsc	1343.79005	-0.0656544835276558	7.5469	14.0659	13.3008	9.1037	9.0594
TCGA-66-2795	lusc	838.06693	-0.237797119178297	11.044	13.1088	13.1113	8.2248	7.6781
TCGA-A2-A3XZ	brca	1344.34167	-1.226993197	9.644	13.4402	12.6916	9.9613	8.1992
TCGA-FD-A3SP	blca	1386.09449	-3.156684832	12.1423	12.6288	13.4435	8.9454	8.4398
TCGA-CQ-6220	hnsc	231.19516	-0.928828503799219	7.4951	13.9659	12.7038	7.7395	7.6727
TCGA-49-4510	luad	134.63982	0.839538798758876	9.7871	12.2078	14.0532	7.0881	6.9828
TCGA-B8-5550	kirc	943.24419	0.100814907930724	11.2913	9.2513	13.0901	8.3837	8.6206
TCGA-G9-6342	prad	-1044.49941	0.158059212129172	7.8622	14.2078	13.0942	7.5179	7.7084
TCGA-DM-A28C	coad	-988.18767	1.55461233981338	8.3822	13.8353	14.1029	4.6855	4.0586
TCGA-DU-6397	lgg	-771.98402	0.0426655391516872	10.3044	8.5342	12.7846	4.0388	4.0388
TCGA-HT-8558	lgg	-1665.07099	1.14909078367745	9.1601	6.824	12.6269	2.3926	6.2364
TCGA-HC-7736	prad	-611.35667	0.629545185601881	9.7273	13.1377	12.9821	7.3582	6.8767
TCGA-EE-A2A0	skcm	1586.81531	-2.794030992	12.5271	13.5252	14.8146	9.5077	9.294
TCGA-CN-4741	hnsc	-70.47576	0.686554563848123	8.618	13.4143	13.2287	7.7495	7.2061
TCGA-HT-7854	lgg	269.14322	1.27320065880295	9.972	5.275	13.3791	4.2174	4.6886
TCGA-ER-A19D	skcm	874.46670	-0.615897214	11.3941	5.0172	14.4124	8.6187	8.5186
TCGA-DC-6682	read	-620.14849	0.0641244847518204	8.1838	13.4141	12.8861	6.7914	7.1888
TCGA-A2-A259	brca	335.96404	-1.72399650626572	11.025	13.4401	13.7176	8.0503	6.7632
TCGA-BH-A1FN	brca	1122.36730	0.0892707868326985	10.5459	12.5584	14.0465	8.7542	8.7619
TCGA-97-7937	luad	-38.34881	0.576769509908209	10.6109	13.7544	13.5942	6.1231	5.3063
TCGA-EM-A22M	thca	1736.58603	0.175617577509215	10.3983	13.3806	13.3722	9.8159	9.7859
TCGA-AO-A129	brca	963.82219	-0.018485915	9.9243	12.4396	12.5348	9.6366	8.9485
TCGA-78-7154	luad	-166.76227	0.229651488603569	10.3263	14.1798	13.0826	7.5902	7.2889
TCGA-EL-A3D0	thca	-621.46271	0.747628930388134	10.5415	13.7564	13.3962	5.64	5.7209
TCGA-AA-3655	coad	866.28235	1.27810319756861	9.7942	13.7947	13.587	6.9686	6.6668
TCGA-A6-2671	coad	493.12131	0.607603314860994	8.0369	14.3999	13.0325	8.4763	8.4506
TCGA-44-6144	luad	2141.17040	0.206764396779708	10.6491	12.0047	12.9742	9.0162	8.2255
TCGA-A3-3357	kirc	1312.35111	-0.0950490851641531	9.123	12.5275	12.5708	9.1065	9.9073
TCGA-CV-6952	hnsc	471.72597	0.495273685115683	9.7022	14.0897	12.4539	7.9362	7.7081
TCGA-E1-5322	lgg	265.16386	0.594729000587119	10.6324	8.6147	12.2018	1.4516	3.0409
TCGA-DB-A4XH	lgg	-1533.12302	0.864409014068539	9.5718	5.9731	12.7132	1.4092	3.9912
TCGA-B0-5106	kirc	1536.20162	0.195918665976334	8.9435	10.3848	12.9331	9.2646	9.9763
TCGA-DA-A1I0	skcm	1054.36980	-0.8620868735	8.1744	11.785	13.5372	9.883	7.4133
TCGA-AR-A1AK	brca	1101.74523	-0.732993989277473	10.8094	12.5709	13.1275	8.593	8.9885
TCGA-B6-A0IQ	brca	-211.73786	0.491545582408044	8.4381	12.0429	14.0367	8.6693	7.5582
TCGA-50-5049	luad	2846.06332	0.0471151262105625	12.0978	11.4749	13.1021	10.847	10.9426
TCGA-CV-6943	hnsc	-31.97434	0.0923011762890408	11.6392	13.7473	13.4776	10.7628	11.2
TCGA-EW-A1PG	brca	-360.82337	-0.22507499641293	11.6724	12.4367	14.2068	6.4999	6.3901
TCGA-CJ-4899	kirc	902.70865	0.0989628129082968	10.2173	10.4815	13.3573	8.2783	8.3298
TCGA-D3-A2JN	skcm	962.97772	-0.379502887	9.766	6.3522	11.8042	9.8288	9.9403
TCGA-BH-A1FC	brca	546.75789	-0.409202622006396	9.3366	12.8688	13.3775	8.2251	7.6637
TCGA-CV-7263	hnsc	577.13891	-0.0164985145749285	11.1362	13.5062	12.479	8.2856	7.127
TCGA-BP-4982	kirc	1108.72467	0.636794051596665	10.1773	10.2169	13.2232	8.3959	8.5579
TCGA-DU-5849	lgg	-1067.40159	1.14737353704433	9.7858	6.5792	12.5588	4.3978	5.1936
TCGA-F4-6570	coad	1139.54626	0.521360264171458	10.5752	14.1042	13.7519	8.9155	9.3526
TCGA-CU-A0YN	blca	379.88302	-2.104161862	11.651	3.8825	13.2441	4.3084	3.8099
TCGA-AR-A251	brca	-285.80117	-0.701665445303936	10.5543	12.0071	13.0489	7.0128	7.2607
TCGA-F5-6863	read	-1087.82319	-1.00071313507498	9.3641	13.7961	13.3033	5.2685	3.6888
TCGA-B0-4945	kirc	540.86950	0.00784933649065378	8.838	10.849	13.185	7.8747	8.2158
TCGA-AR-A1AS	brca	-367.88538	0.112098266999999	10.692	14.2901	13.9969	3.1866	2.4601
TCGA-AZ-5407	coad	-100.54038	2.84396743106601	7.4441	13.3237	12.9976	8.2243	7.3079
TCGA-BJ-A0YZ	thca	-880.41552	0.524792293177361	7.4417	14.6376	13.222	4.241	4.7454
TCGA-AO-A0JF	brca	594.69133	-0.361845668876308	12.4884	13.2967	14.0935	8.3044	8.5024
TCGA-AN-A0FJ	brca	-515.10856	-0.494125862	9.6131	13.8485	12.8259	7.2617	6.7688
TCGA-D6-6515	hnsc	1896.93008	-3.40026841149827	10.9119	13.3339	13.3864	10.1184	9.6669
TCGA-CN-6997	hnsc	-588.17669	0.167413975523748	10.2763	13.2841	12.7874	6.1902	5.0883
TCGA-HT-7687	lgg	-780.21239	0.487728889270856	9.8891	4.084	12.5669	4.7104	5.1457
TCGA-C8-A135	brca	238.94510	-0.608294104336334	11.5576	13.8668	13.0779	8.4713	9.0871
TCGA-GM-A2DD	brca	1797.27125	-1.433276417	11.139	12.3249	12.3924	10.6648	9.1701
TCGA-FG-7634	lgg	40.52174	0.506091446924035	10.9415	4.8456	13.0662	4.8607	2.8142
TCGA-56-5897	lusc	1489.37976	-0.160383728483015	12.1976	12.3557	13.2117	9.0978	8.5499
TCGA-CV-5431	hnsc	1459.02573	-0.986872939068566	11.5295	11.8956	13.4991	9.9641	9.5475
TCGA-B0-5703	kirc	-859.50962	-0.602222687639751	9.8891	11.5376	12.0657	9.6746	9.1904
TCGA-BJ-A0Z9	thca	-34.34036	0.243540129239278	10.4948	13.9366	13.4395	7.1912	4.669
TCGA-E2-A1B5	brca	2271.86586	-1.68810047384895	10.345	10.0887	12.3085	11.929	10.288
TCGA-ET-A3BV	thca	356.27202	0.190664285024368	12.4152	14.4763	13.8373	8.2383	5.6827
TCGA-ER-A19N	skcm	2174.12803	-0.111168525	10.233	9.9736	14.1735	10.2164	10.4371
TCGA-A2-A1G1	brca	863.37779	-0.965146438207479	11.2379	14.4259	13.8457	8.5628	8.5576
TCGA-BP-5001	kirc	855.00199	0.679466362608889	8.7617	10.5421	12.0661	9.9456	9.7258
TCGA-A2-A04U	brca	-803.08615	-1.049104146	10.1794	11.2562	13.7564	5.2237	6.5385
TCGA-75-6203	luad	2188.81163	0.38278220994295	11.6447	12.8309	13.4763	9.331	8.091
TCGA-BP-5186	kirc	504.25615	0.104592350632532	9.7914	9.7887	12.8084	8.3398	8.901
TCGA-E2-A15E	brca	54.29309	-0.335685174275435	11.0139	13.6082	13.6377	6.1465	6.3481
TCGA-GV-A3QF	blca	-902.54387	-2.893067709	6.4711	13.7618	12.7972	3.9356	1.281
TCGA-DJ-A3VE	thca	-518.05757	-0.446526964335678	9.3095	14.0683	13.4961	5.8254	5.9561
TCGA-12-1597	gbm	-98.29842	0.342082182162755	9.9096	6.1146	12.1428	3.6432	3.7192
TCGA-06-2567	gbm	680.44265	0.558724638795971	9.8692	4.8393	13.345	5.8986	5.2947
TCGA-D3-A1Q5	skcm	-1275.54256	0.091223673	7.9984	1.0991	13.2013	5.8607	7.6706
TCGA-CV-6959	hnsc	628.07323	-1.71846503946123	7.1181	12.9649	13.3932	9.0874	8.7246
TCGA-FG-8188	lgg	-537.58302	0.993624772089025	10.2778	7.4849	12.8561	0.9925	0.58
TCGA-CN-6016	hnsc	905.10429	0.886157659713411	12.0532	12.9473	13.0077	9.1527	6.8794
TCGA-A3-3365	kirc	863.18052	0.375537160918876	11.0007	11.0079	13.6443	8.5517	8.1232
TCGA-EM-A4G1	thca	-133.42167	-0.276978290737595	6.1402	12.3194	13.5936	6.3932	6.6983
TCGA-D5-6931	coad	257.98040	1.69449779309149	10.1338	13.9704	13.6863	7.9348	7.0286
TCGA-D8-A1X6	brca	474.72659	0.106894736696539	9.843	12.5295	12.4982	6.1684	6.4468
TCGA-D8-A27W	brca	-15.66054	-0.5843480235	11.4375	15.3921	13.0425	7.8892	8.0568
TCGA-BP-4967	kirc	462.88199	0.224878886047444	10.777	12.1107	12.7703	7.6497	8.043
TCGA-CS-4942	lgg	599.14355	1.11739383031329	9.9772	10.0037	13.1999	4.1382	3.7869
TCGA-BP-5168	kirc	551.00604	0.222056971434323	9.5043	10.5705	12.8543	8.6254	8.7228
TCGA-EW-A1J3	brca	-320.18369	-1.66360832480429	10.8082	11.9709	13.0718	6.7774	6.3025
TCGA-G9-7523	prad	184.77980	0.461760785591317	11.1394	12.2358	12.6289	8.8533	7.7595
TCGA-21-1076	lusc	2173.99049	0.517052234934321	11.49505	13.2816	13.41665	9.85185	8.5481
TCGA-BA-4074	hnsc	203.28917	-0.587213915512278	10.372	12.6562	13.6599	5.2768	5.0269
TCGA-BH-A0H7	brca	-515.64640	-1.357832215	9.6541	14.0323	13.7012	7.4093	7.3283
TCGA-97-7554	luad	837.88836	-0.0572882862777204	12.0862	13.56	13.7787	8.3779	7.9549
TCGA-HT-7604	lgg	-914.27506	0.312770760083954	10.4164	2.7156	12.8379	2.0962	1.7194
TCGA-39-5035	lusc	1314.95563	-0.120384660036459	9.67	12.441	12.5018	9.8477	10.1121
TCGA-DK-A3WX	blca	897.08029	-3.1989669745	10.084	13.0589	13.159	8.7164	8.1401
TCGA-78-7160	luad	1564.09184	-0.466087775421342	11.1375	12.6839	13.1531	9.7561	9.8597
TCGA-CV-7248	hnsc	450.11297	-0.707972791588074	11.6303	14.4253	13.3022	8.8012	8.0225
TCGA-CH-5745	prad	-270.57123	0.56144736159724	10.2156	13.9242	13.3125	7.984	7.5504
TCGA-G4-6311	coad	57.45872	0.223749221892315	10.5134	13.947	13.3908	6.4865	5.1118
TCGA-28-5208	gbm	179.63089	0.835957910087855	11.1078	4.5552	13.364	4.9399	5.3317
TCGA-EU-5905	kirc	779.54851	0.70698247265402	11.0501	12.0133	13.1468	7.4509	7.4815
TCGA-AR-A24T	brca	227.25459	-1.38068277893356	12.5513	9.9421	13.5489	6.8254	7.6489
TCGA-EB-A3XD	skcm	1206.98320	-1.742354048	9.9093	14.3029	13.3418	10.0698	8.9487
TCGA-66-2770	lusc	779.03982	0.592591985700993	11.6419	11.3611	12.6715	8.2745	8.8835
TCGA-AX-A05Y	ucec	125.31201	0.525860238	10.2919	8.9258	13.52	7.6198	7.1353
TCGA-D8-A1X9	brca	298.33609	0.427094536878304	12.2185	14.4697	13.2695	7.7932	7.4451
TCGA-44-5645	luad	1902.95608	0.856191961267754	11.0481	15.0037	13.1264	9.8393	7.8521
TCGA-CQ-6219	hnsc	1232.97037	-1.68466530774057	10.1127	12.6556	13.0181	9.5829	9.2612
TCGA-AO-A0J9	brca	1230.21418	-1.39603531519549	11.2863	9.2724	12.3812	9.6964	8.6565
TCGA-CQ-7065	hnsc	-879.47170	1.18803911084492	8.1293	13.7709	11.5569	3.9218	1.499
TCGA-BP-4787	kirc	1604.15616	-1.11333063786398	11.3462	11.5609	12.5676	8.4331	8.7635
TCGA-DU-7294	lgg	-1184.91314	0.598030865092118	9.6824	3.708	13.1501	1.4202	3.2804
TCGA-AC-A23C	brca	305.14536	0.415320873689311	11.9106	14.6351	13.6518	8.3226	8.3587
TCGA-A7-A2KD	brca	556.41134	-0.906620936	11.8754	13.2309	12.8507	8.4058	7.5326
TCGA-44-7662	luad	1013.44110	-2.89173878378748	12.0102	13.938	13.9457	8.5704	7.9429
TCGA-19-2620	gbm	-157.95928	1.4255007184773	11.3769	4.8315	12.7291	3.469	4.2716
TCGA-BH-A0B6	brca	2221.82278	-0.183560846	11.288	14.1226	12.9733	11.0088	10.8376
TCGA-EJ-7321	prad	-489.24098	0.30579010566063	9.0692	13.9262	12.9221	8.0632	7.8347
TCGA-G4-6320	coad	-531.16499	1.74127049293366	7.9101	13.7957	12.4416	6.9447	5.8843
TCGA-HT-7479	lgg	-70.49078	0.751513441350512	9.7584	5.6622	12.8778	3.8342	4.0141
TCGA-44-7659	luad	614.80310	-0.249395633159364	9.1934	12.6975	13.6336	7.978	7.1749
TCGA-E9-A1NE	brca	1881.71228	-0.956965273	11.4235	14.4222	12.9478	10.5475	10.8704
TCGA-EJ-7328	prad	194.69868	0.0600452858725844	9.9935	12.7327	13.2888	7.6388	7.3603
TCGA-F4-6855	coad	-116.08993	0.845101562246484	12.1532	13.5001	13.5052	6.3373	5.3318
TCGA-DU-6394	lgg	-910.23275	-0.177809499108105	11.399	2.8763	12.8063	1.3706	1.8651
TCGA-CV-6003	hnsc	-253.39121	-0.63960324027742	9.1209	13.3199	12.8547	5.7985	5.4226
TCGA-CV-7423	hnsc	296.95374	0.0297156143494246	8.9465	14.0396	12.8017	5.1959	4.3888
TCGA-DK-A1AE	blca	-842.55301	0.160918806	7.9855	11.073	13.7662	6.4166	5.2395
TCGA-DU-8162	lgg	-1064.50506	0.853535149241575	9.9363	7.1926	12.5521	2.8241	5.774
TCGA-AR-A0U1	brca	99.81766	0.262788176611425	9.8596	13.0339	12.5888	8.3387	8.2368
TCGA-HW-7486	lgg	-596.93847	-0.118036812947765	9.4995	7.5237	12.8853	2.7411	3.3051
TCGA-HT-7873	lgg	-660.42602	0.712851259020657	10.7155	5.9805	12.8659	1.2068	1.2068
TCGA-AO-A1KP	brca	-1086.54268	-0.58101747189066	10.6556	12.9584	12.3986	5.1355	5.5775
TCGA-CZ-4861	kirc	2120.43591	-0.522094804975481	8.718	11.1662	12.5233	9.2891	9.336
TCGA-BT-A20T	blca	248.07856	-0.2807819765	10.7726	14.6053	12.0032	8.3359	7.9152
TCGA-BP-4789	kirc	256.84769	0.424000893199264	10.8194	10.1912	14.1307	7.4171	7.5069
TCGA-CZ-4865	kirc	1314.71568	0.21779417343847	9.0925	11.7483	12.8131	9.1003	9.7235
TCGA-HT-8019	lgg	-1716.46715	0.457861621162029	8.9934	5.4416	12.2515	0.8936	6.3204
TCGA-HT-8113	lgg	-1621.16855	0.33863768940521	8.9899	5.6605	12.4788	3.8026	5.759
TCGA-EL-A3CN	thca	882.00838	-0.455207103308743	10.3775	14.208	13.7233	9.2339	9.1323
TCGA-BH-A1FD	brca	-169.53686	-0.23650147548507	11.6457	12.26	13.416	5.6359	4.9346
TCGA-BL-A0C8	blca	-700.50315	1.109883986	8.5027	14.2608	12.9247	3.4487	2.1701
TCGA-34-2596	lusc	365.98262	-0.140269498946185	9.5393	13.1088	13.9004	8.845	7.3797
TCGA-EL-A3T2	thca	-1287.08446	0.673437821415331	7.3765	13.6764	12.9828	6.0235	5.8391
TCGA-A6-6651	coad	1027.93351	-1.61999339720325	11.4434	12.7189	13.1214	8.964	7.9401
TCGA-GF-A3OT	skcm	688.44392	-0.902381153	12.0763	2.5794	12.7707	7.8492	8.4838
TCGA-66-2778	lusc	961.00766	-2.82278721892184	8.531	11.9708	12.7466	6.8491	7.1894
TCGA-EE-A29M	skcm	680.14526	0.0400645405	6.8185	13.0293	15.8675	9.1724	9.2102
TCGA-66-2782	lusc	1215.01817	-0.548440928713253	10.5849	11.1087	13.2607	8.7335	8.1475
TCGA-CZ-4853	kirc	597.30999	0.0830119854265494	10.0558	10.8178	12.4645	8.6017	6.7834
TCGA-44-7667	luad	-314.03134	-3.12147938161455	8.7576	11.4754	13.1772	6.6179	6.402
TCGA-B8-4143	kirc	1974.95186	-0.684876453262742	10.6866	4.1993	12.7177	10.1573	11.1469
TCGA-A2-A0CW	brca	20.52658	-0.351786068569543	9.6521	15.5506	12.0007	7.7237	7.2819
TCGA-BH-A18M	brca	-22.13842	-0.541021990011574	10.744	12.6608	13.3069	7.5903	7.3386
TCGA-44-3919	luad	1640.90628	0.538693657185928	10.8648	12.9288	14.5032	9.721	9.1099
TCGA-BP-5201	kirc	1587.21296	0.00324598260049386	9.7066	10.5018	12.2907	10.7974	11.0647
TCGA-G5-6235	read	-755.05135	0.254853157410006	7.3811	14.4869	13.3902	6.6074	6.342
TCGA-FG-5962	lgg	-1186.73845	0.317115259386729	10.0667	4.8228	12.8575	3.5206	5.2533
TCGA-CM-6169	coad	1020.42608	0.217836552165853	11.5391	13.5053	13.9709	8.6263	8.341
TCGA-C8-A12M	brca	-519.67579	0.148212795926197	9.5349	14.1713	13.3806	7.6047	7.8357
TCGA-BP-4995	kirc	485.63420	0.107546428783509	7.2735	12.6505	12.7663	8.1921	8.7445
TCGA-B6-A0IJ	brca	1413.35435	-0.879147570411179	8.5132	12.0435	12.9065	9.7155	9.1196
TCGA-BF-A3DJ	skcm	766.81512	-0.255179809	7.1976	10.5645	14.0194	7.059	7.2735
TCGA-C8-A26V	brca	-106.49652	0.149324913346413	10.7175	12.7561	12.9967	6.6454	6.7386
TCGA-FE-A233	thca	-749.67549	0.618109688258186	7.0057	14.2542	13.7668	5.4928	5.5334
TCGA-EL-A3GO	thca	-494.89310	1.0235309478935	6.0364	14.1278	13.828	6.5427	8.1286
TCGA-BJ-A28X	thca	1821.57650	-0.0196036219316957	9.2136	13.3576	12.7198	11.4681	10.0161
TCGA-EE-A20C	skcm	-590.65101	-1.2114987595	4.0499	1.9928	13.57	2.4946	3.107
TCGA-DV-5565	kirc	789.22312	0.530998669257141	9.7598	10.4467	13.3532	7.6999	7.9241
TCGA-E9-A1RB	brca	569.60898	0.316521923920865	9.7725	12.2706	13.6709	8.5063	7.7851
TCGA-78-7147	luad	401.47802	0.957338133675393	8.5554	13.8039	12.7134	8.5718	8.2209
TCGA-CV-6961	hnsc	133.13612	-0.924085264478615	7.6513	13.3689	13.0452	6.5593	6.5022
TCGA-G9-6338	prad	-936.62203	1.10598754980781	8.5183	12.3838	11.9023	6.5259	5.8456
TCGA-ET-A25O	thca	-977.79159	0.460730408886646	6.3909	13.8998	14.404	4.5466	5.236
TCGA-C8-A26X	brca	1613.10375	-0.779882742192398	11.5118	13.5667	13.513	9.4935	9.2155
TCGA-ER-A3ET	skcm	744.51868	0.513648933	10.5981	10.8142	14.3548	7.2668	6.4009
TCGA-EJ-7314	prad	-497.38690	0.0597043417754859	8.3947	13.8667	12.9559	6.244	6.651
TCGA-05-4426	luad	695.95811	0.550435226308081	11.0125	13.1044	14.1674	7.8956	6.7589
TCGA-A3-3311	kirc	1260.75736	0.140261363294559	9.7332	11.2942	12.8032	8.6755	9.1136
TCGA-AA-3712	coad	-274.40632	1.81678864703538	8.6437	14.045	12.9014	8.0145	7.2149
TCGA-CZ-4858	kirc	1710.84215	-1.0634814316145	11.3972	5.106	12.3007	10.2601	11.2481
TCGA-A2-A0T1	brca	1649.77568	-0.0651821904480808	12.0752	12.5602	13.3461	10.2233	9.5787
TCGA-CJ-4885	kirc	319.80900	-0.636669519044038	10.3646	12.1227	12.398	7.4894	8.2525
TCGA-BJ-A0ZA	thca	-392.72561	0.211982565914937	4.693	14.1796	13.686	6.6822	7.1273
TCGA-A2-A0SW	brca	1168.79511	-0.196238024343098	11.6006	13.8483	12.0423	9.5905	10.0906
TCGA-G4-6626	coad	-783.22004	1.62237758762306	7.3705	13.4096	13.3796	6.413	6.1971
TCGA-P5-A5EZ	lgg	-227.02222	2.38340297232528	10.0191	3.4552	12.8426	7.1687	7.1104
TCGA-HC-7232	prad	-1118.71350	0.434056811789657	9.5819	14.6569	13.3074	6.3329	6.4078
TCGA-EJ-7330	prad	167.06203	-0.11474411384906	9.3507	13.8911	13.2341	6.6377	6.9975
TCGA-DU-6403	lgg	-56.31235	0.204187100600403	10.2285	8.2732	12.9537	4.3905	4.2111
TCGA-CV-7102	hnsc	551.93855	0.248013310293375	11.2532	13.1951	12.8008	7.4757	6.0762
TCGA-DJ-A1QO	thca	212.17139	0.252092686230247	7.8551	14.4505	13.6154	7.2344	6.9043
TCGA-FK-A3SE	thca	-560.05829	0.734236174171933	7.2501	14.6393	13.5711	4.7325	4.7597
TCGA-E9-A1N5	brca	497.38405	0.189820156084061	12.3602	13.1425	13.077	8.5739	8.9366
TCGA-EJ-7797	prad	-838.50080	-0.896383331801975	8.5436	13.1574	13.4045	6.9366	7.6107
TCGA-AH-6544	read	-974.40938	1.48219167704703	7.8235	14.084	12.7789	3.4638	3.5836
TCGA-A2-A0CL	brca	2348.64583	-1.06385807497106	11.6126	13.6413	12.6662	10.9777	10.8491
TCGA-A2-A3XX	brca	180.68554	-0.5767249525	9.8011	14.3343	12.3159	8.0019	7.3678
TCGA-BH-A0BM	brca	-454.28722	-0.0221204424840629	8.8232	13.4856	13.9776	8.3358	7.7351
TCGA-G9-6499	prad	-817.86870	-0.477915044338897	9.9068	12.4067	12.6076	7.0583	6.7923
TCGA-GM-A2DC	brca	-534.52501	0.013254989	9.739	13.4813	12.8474	6.9167	7.3723
TCGA-CJ-4887	kirc	2154.59968	0.56819496571457	9.3811	11.6872	12.2436	10.7803	11.336
TCGA-GN-A268	skcm	-881.82291	-0.258645771	6.7224	2.5174	14.5808	5.0085	5.535
TCGA-DB-5280	lgg	-879.81291	0.613988183776031	10.4958	6.4598	12.9705	2.056	3.0033
TCGA-F5-6465	read	620.04631	-0.754576459267827	11.4633	12.8374	14.1199	8.65	7.2826
TCGA-EW-A1P4	brca	948.41692	-0.756015943832444	10.8586	12.5941	13.4811	9.0286	9.1082
TCGA-CQ-5334	hnsc	1330.55177	0.836371606301544	10.7833	12.4818	13.4406	9.2165	9.8593
TCGA-49-4512	luad	946.42902	0.850048478499391	10.3262	12.1143	13.2605	8.9968	7.2215
TCGA-EJ-5531	prad	-215.94649	0.583079378531926	9.5608	13.8638	13.3805	8.0669	8.0269
TCGA-D8-A27N	brca	603.15591	-0.40926913	12.2209	14.1671	12.8545	7.6291	7.7112
TCGA-C8-A12T	brca	-116.18325	-0.698325834626774	12.346	14.5025	13.2465	7.0505	7.1213
TCGA-AR-A1AT	brca	1186.53582	-1.2382851225	10.7805	8.9769	13.2293	9.2881	9.0407
TCGA-B0-5094	kirc	309.67822	-0.184020706226858	9.5061	10.3475	11.8322	7.8708	8.531
TCGA-BP-5196	kirc	1281.84016	0.39413030478594	9.9851	10.0885	12.1662	10.3972	10.7132
TCGA-P5-A5F6	lgg	-817.19522	0.128247067180195	10.8229	5.4553	12.1067	3.709	3.6408
TCGA-AR-A24U	brca	1380.59999	0.127331854350976	11.6122	12.1538	13.296	9.4384	8.3852
TCGA-A3-3373	kirc	720.68592	0.223403820753434	10.1085	11.5911	12.9692	7.3928	7.4315
TCGA-D5-6920	coad	167.30186	1.26552348458767	9.2932	14.2429	13.7414	7.6901	6.4915
TCGA-ER-A2NE	skcm	-911.76362	0.8983978735	3.7915	12.0549	15.076	3.1323	1.7614
TCGA-BP-4338	kirc	949.17999	-0.950160190248352	9.3065	9.0647	11.9315	7.9561	7.5943
TCGA-BP-4797	kirc	1381.37700	0.124681252402433	10.266	11.0764	12.9519	9.162	9.5742
TCGA-F5-6813	read	15.37943	1.08275241777119	9.981	15.2313	13.3446	8.0751	7.7719
TCGA-HT-7680	lgg	208.37573	0.682335158277189	10.8383	1.5346	13.3237	4.4999	5.1661
TCGA-D6-6825	hnsc	1487.33902	-0.615009979914768	9.6632	14.0313	13.0447	9.4214	9.5823
TCGA-E9-A1RI	brca	199.69296	-0.236258431530218	12.8676	13.6634	13.2632	7.1993	6.8986
TCGA-A2-A3KD	brca	-240.00346	-0.465646131965344	10.2245	13.7425	12.9724	7.1719	6.4475
TCGA-EW-A1OY	brca	-321.93962	-0.224442731029162	10.4085	14.1452	13.4408	6.7267	6.0011
TCGA-75-7030	luad	1186.72440	1.51150504340825	12.0812	13.1733	13.5936	9.7081	8.9043
TCGA-G9-7510	prad	-643.25349	0.259753011106076	9.6863	13.2664	12.7683	7.3904	6.328
TCGA-A7-A0CH	brca	860.40111	0.233375391278489	9.1387	12.4236	13.0669	8.2734	6.5298
TCGA-FD-A3B8	blca	2265.35731	-0.6006987115	11.1228	11.5806	13.3999	10.3031	10.1239
TCGA-BA-6871	hnsc	474.52243	0.407278851592052	11.5277	11.7433	12.9972	8.6986	8.342
TCGA-B0-4697	kirc	2795.36556	-1.07829666068561	9.7476	9.0908	11.4423	11.5172	11.9231
TCGA-60-2713	lusc	1286.03121	0.265884177138651	11.3793	12.7942	13.2817	9.0654	8.917
TCGA-AZ-4315	coad	-124.97280	0.97769954885333	9.3418	13.1503	13.624	6.6815	6.9001
TCGA-G2-A2EJ	blca	-3.59932	0.445333566	5.7635	13.7102	12.6579	6.9812	6.9493
TCGA-E9-A1R5	brca	-607.05317	0.154884132365988	12.1921	12.3047	13.0236	5.7845	5.542
TCGA-50-6591	luad	-1355.84955	-0.353056825756811	12.2733	11.214	13.0809	8.7338	1.9953
TCGA-B6-A0I6	brca	-579.36402	-0.167802644069154	11.3411	12.3665	13.1714	6.357	6.365
TCGA-06-0125	gbm	50.55002	1.08538685259065	11.1968	4.2109	13.0171	3.4835	4.3326
TCGA-BT-A42C	blca	-815.03887	0.732610394	6.9587	14.5203	11.9973	4.7325	4.3063
TCGA-DJ-A1QD	thca	-388.50971	0.804472380715817	8.1716	14.1355	14.1637	6.7596	7.2289
TCGA-22-5474	lusc	1516.32832	-0.324029291278935	9.605	13.7381	13.1946	9.6035	9.639
TCGA-39-5030	lusc	2258.76137	0.138082964449849	11.7729	11.8943	13.2165	10.4886	9.925
TCGA-G9-6365	prad	-823.18476	1.51030911514388	9.4918	13.1146	12.9988	7.6477	7.1136
TCGA-AN-A0FX	brca	-721.48039	-0.7094054555	11.7723	12.5247	14.8179	6.8399	6.6329
TCGA-BJ-A2P4	thca	-364.74237	1.17049824986528	6.8337	12.9144	12.8596	6.1729	6.398
